Year,Name,College,Position,Height (in),Weight (lbs),Wonderlic,40 Yard Dash,Bench Press,Vert Leap (in),Broad Jump (in),Shuttle ,3Cone
2018,Tyler Lancaster,Northwestern,DT,75.5,313,,9.99,,,,9.99,9.99
2018,Harold Landry,Boston College,OLB,74.375,252,,4.64,24,36,119,4.19,6.88
2018,Joel Lanning,Iowa State,OLB,73.375,238,,9.99,,,,9.99,9.99
2018,Jordan Lasley,UCLA,WR,73,203,,4.5,8,34.5,112,4.19,9.99
2018,Kyle Lauletta,Richmond (VA),QB,74.625,222,,4.81,,31,113,4.07,6.95
2018,Justin Lawler,Southern Methodist (TX),DE,76.125,263,,9.99,,,,9.99,9.99
2018,Allen Lazard,Iowa State,WR,76.625,227,,4.55,17,38,122,9.99,9.99
2018,Nifae Lealao,Vanderbilt,DT,76.75,324,,9.99,,,,9.99,9.99
2018,Dallin Leavitt,Utah State,SS,70,203,,9.99,,,,9.99,9.99
2018,Tanner Lee,Nebraska,QB,76.25,218,,4.98,,32,115,4.41,7
2018,Darius Leonard,South Carolina State,OLB,74,234,,4.7,17,,,9.99,9.99
2018,Rick Leonard,Florida State,OT,79,311,,9.99,19,,,9.99,9.99
2018,Tyquan Lewis,Ohio State,DE,75.25,265,,9.99,,35.5,122,9.99,9.99
2018,Josh Liddell,Arkansas,SS,72.125,200,,9.99,,,,9.99,9.99
2018,Phillip Lindsay,Colorado,RB,67.25,184,,9.99,,,,9.99,9.99
2018,Dee Liner,Arkansas State,DT,74.625,334,,9.99,,,,9.99,9.99
2018,Chase Litton,Marshall (WV),QB,77,230,,4.9,,29.5,106,4.53,7.49
2018,James Looney,California,DE,74.75,287,,4.89,28,35.5,113,4.37,7.32
2018,Lowell Lotulelei,Utah,DT,73.625,315,,9.99,28,,,9.99,9.99
2018,Courtney Love,Kentucky,ILB,73.5,236,,9.99,,,,9.99,9.99
2018,Mike Love,South Florida,DE,75.25,255,,9.99,,,,9.99,9.99
2018,Brad Lundblade,Oklahoma State,C,74.75,295,,9.99,,,,9.99,9.99
2018,Avonte Maddox,Pittsburgh,CB,69.125,180,,4.39,13,37,125,4,6.51
2018,Cole Madison,Washington State,OG,77.25,308,,5.33,26,28.5,97,4.88,7.86
2018,Brendan Mahon,Penn State,OG,76.25,319,,9.99,,,,9.99,9.99
2018,Jordan Mailata,No College,DT,78.875,385,,9.99,,,,9.99,9.99
2018,K.J. Malone,Louisiana State,OG,75.625,303,,5.34,15,29.5,103,9.99,9.99
2018,Nathan Marcus,Vanderbilt,TE,77.125,236,,9.99,,,,9.99,9.99
2018,Trey Marshall,Florida State,SS,71.375,205,,9.99,,,,9.99,9.99
2018,Jacob Martin,Temple,OLB,74,236,,9.99,,,,9.99,9.99
2018,Robert Martin,Rutgers,RB,71.25,210,,9.99,,,,9.99,9.99
2018,Tavares Martin,Washington State,WR,72.625,177,,4.8,,31.5,,9.99,9.99
2018,Greer Martini,Notre Dame,OLB,75.375,232,,9.99,,,,9.99,9.99
2018,Daniel Marx,Stanford,FB,73,245,,9.99,,,,9.99,9.99
2018,Hercules MataAfa,Washington State,OLB,74.25,254,,4.76,26,31.5,108,4.37,7.24
2018,Trevon Mathis,Toledo,CB,70.5,186,,9.99,,,,9.99,9.99
2018,Tray Matthews,Auburn,SS,72.625,213,,9.99,,,,9.99,9.99
2018,Baker Mayfield,Oklahoma,QB,72.625,215,,4.84,,29,111,4.28,7
2018,Ray-Ray Mccloud,Clemson,WR,69.5,190,,4.53,13,34.5,113,9.99,9.99
2018,Matthew McCrane,Kansas State,K,70,165,,9.99,,,,9.99,9.99
2018,Mike Mccray,Michigan,OLB,73.125,243,,4.76,16,31.5,119,4.25,7.09
2018,KC Mcdermott,Miami (FL),OT,77.625,311,,5.35,26,23.5,97,4.82,7.72
2018,Tarvarus Mcfadden,Florida State,CB,74.25,198,,4.67,,38.5,121,9.99,9.99
2018,Mike McGlinchey,Notre Dame,OT,79.875,309,,9.99,24,28.5,105,9.99,9.99
2018,Alex McGough,Florida International,QB,75.375,214,,9.99,,,,9.99,9.99
2018,R.J. Mcintosh,Miami (FL),DT,76,286,,9.99,,,,9.99,9.99
2018,RJ McIntosh,Miami (FL),DT,76.5,286,,9.99,,,,9.99,9.99
2018,Kahlil Mckenzie,Tennessee,DT,74.75,314,,5.15,26,29.5,105,4.68,7.94
2018,Kyle Meadows,Kentucky,OT,77.125,301,,9.99,,,,9.99,9.99
2018,Aaron Medley,Tennessee,K,73,199,,9.99,,,,9.99,9.99
2018,Quenton Meeks,Stanford,CB,73,209,,9.99,11,39,128,4.23,6.72
2018,Sony Michel,Georgia,RB,70.625,214,,4.54,22,,,4.21,9.99
2018,Anthony Miller,Memphis,WR,71.125,201,,9.99,22,,,9.99,9.99
2018,Dorian Miller,Rutgers,OG,73.875,295,,9.99,,,,9.99,9.99
2018,Kolton Miller,UCLA,OT,80.625,309,,4.91,24,31.5,121,4.49,7.34
2018,Steven Mitchell,Southern California,WR,70.25,189,,4.56,13,32.5,121,4.4,6.75
2018,Henry Mondeaux,Oregon,DT,76.125,297,,9.99,,,,9.99,9.99
2018,D.J. Moore,Maryland,WR,72,210,,4.42,15,39.5,132,4.07,6.95
2018,DJ Moore,Maryland,WR,72,210,,4.42,15,39.5,132,4.07,6.95
2018,JMon Moore,Missouri,WR,74.625,207,,4.6,21,38,120,4.04,6.56
2018,Kamrin Moore,Boston College,CB,70.5,200,,9.99,,,,9.99,9.99
2018,Skai Moore,South Carolina,OLB,73.75,226,,4.73,,36,117,9.99,9.99
2018,Tarvarius Moore,Southern Mississippi,FS,73.125,199,,9.99,,,,9.99,9.99
2018,Trevor Moore,North Texas,K,70.375,190,,9.99,,,,9.99,9.99
2018,Nyles Morgan,Notre Dame,ILB,72.875,230,,9.99,,,,9.99,9.99
2018,Christian Morris,Tennessee State,OT,78,306,,9.99,,,,9.99,9.99
2018,Patrick Morris,Texas Christian,OG,74.375,300,,9.99,,,,9.99,9.99
2018,Shane Morris,Central Michigan,QB,75,206,,9.99,,,,9.99,9.99
2018,Emmanuel Moseley,Tennessee,CB,71.125,190,,9.99,,,,9.99,9.99
2018,Tommy Myers,Connecticut,TE,76.25,248,,9.99,,,,9.99,9.99
2018,Ryan Nall,Oregon State,RB,74.125,232,,4.58,15,33,122,4.16,6.95
2018,Siran Neal,Jacksonville State (AL),SS,72,199,,4.56,17,40.5,122,4.28,7
2018,Charles Nelson,Oregon,WR,68.125,176,,9.99,,,,9.99,9.99
2018,Nick Nelson,Wisconsin,CB,70.625,208,,4.52,17,,123,9.99,9.99
2018,Quenton Nelson,Notre Dame,OG,77,325,,9.99,35,26.5,105,4.62,7.65
2018,Marcus Newby,Nebraska,OLB,71.75,236,,9.99,,,,9.99,9.99
2018,Bilal Nichols,Delaware,DT,75.75,306,,4.95,29,,,9.99,9.99
2018,Deatrick Nichols,South Florida,CB,69,185,,9.99,,,,9.99,9.99
2018,Parry Nickerson,Tulane (LA),CB,70.375,180,,4.32,15,,,9.99,9.99
2018,Ben Niemann,Iowa,OLB,74.875,235,,9.99,,,,9.99,9.99
2018,Derrick Nnadi,Florida State,DT,73,317,,5.38,25,27,96,5.02,8.15
2018,Brad North,Northwestern,C,74.125,292,,9.99,,,,9.99,9.99
2018,Kendrick Norton,Miami (FL),DT,74.875,314,,5.25,30,,,9.99,9.99
2018,Joseph Noteboom,Texas Christian,OT,77,309,,4.96,27,24,101,4.44,7.65
2018,Uchenna Nwosu,Southern California,OLB,74.125,251,,4.65,20,32,119,9.99,9.99
2018,Griffin Oakes,Indiana,K,69.875,200,,9.99,,,,9.99,9.99
2018,Dorian ODaniel,Clemson,OLB,72.625,223,,4.61,21,32,119,4.07,6.64
2018,Alex Officer,Pittsburgh,C,75,331,,9.99,,,,9.99,9.99
2018,Ebenezer Ogundeko,Tennessee State,DE,74.75,240,,9.99,,,,9.99,9.99
2018,Chukwuma Okorafor,Western Michigan,OT,78,320,,5.31,19,23.5,102,4.8,7.87
2018,Ogbonnia Okoronkwo,Oklahoma,DE,73.625,253,,4.77,27,38,121,9.99,9.99
2018,Isaiah Oliver,Colorado,CB,72.25,190,,4.5,,,,9.99,9.99
2018,Foyesade Oluokun,Yale,OLB,73.875,229,,9.99,,,,9.99,9.99
2018,Brian ONeill,Pittsburgh,OT,78.875,297,,4.8,22,29.5,107,4.5,7.14
2018,Kingsley Opara,Maryland,DT,75.5,296,,9.99,,,,9.99,9.99
2018,Nick Orr,Texas Christian,FS,71,179,,9.99,,,,9.99,9.99
2018,Joshua Outlaw,Louisiana Tech,OG,76,314,,9.99,,,,9.99,9.99
2018,Brandon Parker,North Carolina A&T,OT,79.625,305,,5.37,,28.5,113,4.68,7.82
2018,Steven Parker,Oklahoma,SS,73.125,203,,9.99,,,,9.99,9.99
2018,Timon Parris,Stony Brook (NY),OT,77.625,312,,9.99,27,,,9.99,9.99
2018,DaRon Payne,Alabama,DT,74.5,311,,4.9,27,28.5,107,4.71,7.58
2018,Rashaad Penny,San Diego State,RB,71,220,,4.46,13,32.5,120,9.99,9.99
2018,Gabe Perez,Boise State,DE,76.25,247,,9.99,,,,9.99,9.99
2018,Dante Pettis,Washington,WR,72.5,186,,9.99,,,,9.99,9.99
2018,Kamryn Pettway,Auburn,RB,71.75,233,,4.74,22,33.5,116,9.99,9.99
2018,Cam Phillips,Virginia Tech,WR,72.125,201,,9.99,,,,9.99,9.99
2018,Darius Phillips,Western Michigan,CB,69.875,190,,4.54,,,,9.99,9.99
2018,Harrison Phillips,Stanford,DT,75.25,307,,5.21,42,32,103,4.5,7.28
2018,Skyler Phillips,Idaho State,OG,74.75,318,,5.1,,29,104,4.69,7.95
2018,Demornay Pierson-El,Nebraska,WR,68.625,194,,9.99,,,,9.99,9.99
2018,Eddy Pineiro,Florida,K,71.625,185,,9.99,,,,9.99,9.99
2018,Jamiyus Pittman,Central Florida,DT,73.5,301,,9.99,,,,9.99,9.99
2018,Henry Poggi,Michigan,FB,74.375,243,,9.99,,,,9.99,9.99
2018,Quentin Poling,Ohio,ILB,72.375,235,,9.99,,,,9.99,9.99
2018,Brandon Powell,Florida,WR,68,181,,9.99,,,,9.99,9.99
2018,Billy Price,Ohio State,C,75.75,305,,9.99,,,,9.99,9.99
2018,Byron Pringle,Kansas State,WR,73.125,203,,4.46,15,33.5,120,4.4,6.87
2018,Austin Proehl,North Carolina,WR,69.125,182,,9.99,,,,9.99,9.99
2018,Matt Pryor,Texas Christian,OG,78.75,328,,9.99,,,,9.99,9.99
2018,Jacob Pugh,Florida State,OLB,75.625,246,,4.65,,38.5,122,9.99,9.99
2018,Scott Quessenberry,UCLA,C,75.625,310,,5.09,25,33.5,111,4.69,7.5
2018,Trey Quinn,Southern Methodist (TX),WR,71.375,203,,4.55,17,33.5,116,4.19,6.91
2018,Frank Ragnow,Arkansas,C,77.125,312,,9.99,26,,,9.99,9.99
2018,Austin Ramesh,Wisconsin,FB,73.25,241,,9.99,,,,9.99,9.99
2018,Mike Ramsay,Duke,DT,73.625,300,,9.99,,,,9.99,9.99
2018,Martinas Rankin,Mississippi State,OT,76.375,308,,9.99,24,,,9.99,9.99
2018,Damion Ratley,Texas A&M,WR,73.75,196,,9.99,,,,9.99,9.99
2018,Max Redfield,Indiana (PA),SS,73,205,,4.69,15,,,9.99,9.99
2018,D.J. Reed,Kansas State,CB,69.125,188,,4.51,11,36.5,,9.99,9.99
2018,Jason Reese,Missouri,TE,76,259,,9.99,,,,9.99,9.99
2018,Justin Reid,Stanford,FS,72.5,204,,4.4,16,36.5,128,4.15,6.65
2018,Demario Richard,Arizona State,FB,68.75,218,,4.7,12,29.5,115,9.99,9.99
2018,Ramon Richards,Oklahoma State,FS,71.125,187,,9.99,,,,9.99,9.99
2018,Will Richardson,North Carolina State,OT,77.625,306,,5.22,,31.5,108,4.83,7.8
2018,Calvin Ridley,Alabama,WR,72.5,189,,4.43,15,31,110,4.41,6.88
2018,Brogan Roback,Eastern Michigan,QB,74.875,213,,9.99,,,,9.99,9.99
2018,Austin Roberts,UCLA,FB,74,234,,9.99,,,,9.99,9.99
2018,Stephen Roberts,Auburn,FS,71.25,189,,4.53,,34,121,9.99,9.99
2018,Jashon Robertson,Tennessee,OG,74.5,292,,9.99,,,,9.99,9.99
2018,Korey Robertson,Southern Mississippi,WR,72.625,212,,4.56,13,34,123,9.99,9.99
2018,Gelen Robinson,Purdue,DE,73.25,283,,9.99,,,,9.99,9.99
2018,Terryon Robinson,Western Carolina,WR,69.625,194,,9.99,,,,9.99,9.99
2018,Tyree Robinson,Oregon,FS,74.25,202,,9.99,,,,9.99,9.99
2018,Khaliel Rodgers,North Carolina,OG,73.75,304,,9.99,,,,9.99,9.99
2018,Shaq Roland,West Georgia,WR,72.625,184,,9.99,,,,9.99,9.99
2018,JaVon Rolland-Jones,Arkansas State,OLB,73.875,253,,4.88,23,,,9.99,9.99
2018,Josh Rosen,UCLA,QB,76,226,,4.92,,31,111,4.28,7.09
2018,Devin Ross,Colorado,WR,69.375,192,,9.99,,,,9.99,9.99
2018,Bunmi Rotimi,Old Dominion (VA),DE,75.125,273,,9.99,21,32,113,4.7,7.46
2018,Olubunmi Rotimi,Old Dominion (VA),DE,76,273,,9.99,21,32,113,4.7,7.46
2018,Mason Rudolph,Oklahoma State,QB,76.625,235,,4.9,,26,,9.99,9.99
2018,Christian Sam,Arizona State,ILB,73,244,,4.75,28,32,114,4.25,7.03
2018,Jaylen Samuels,North Carolina State,TE,71.5,225,,4.54,18,34.5,121,4.28,6.93
2018,Auggie Sanchez,South Florida,ILB,74.375,243,,9.99,,,,9.99,9.99
2018,Domincik Sanders,Georgia,FS,72,193,,9.99,14,,,9.99,9.99
2018,Dominick Sanders,Georgia,FS,71.25,193,,9.99,14,,,9.99,9.99
2018,Tegray Scales,Indiana,ILB,72.375,230,,4.77,27,,,9.99,9.99
2018,Bo Scarbrough,Alabama,RB,73.375,228,,4.52,14,40,129,4.34,9.99
2018,Dalton Schultz,Stanford,TE,77.375,244,,4.75,15,32,120,4.4,7
2018,Ty Schwab,Boston College,OLB,71.375,230,,9.99,,,,9.99,9.99
2018,Jaleel Scott,New Mexico State,WR,76.75,218,,4.56,16,34.5,124,4.4,7.2
2018,JK Scott,Alabama,P,77.625,208,,4.83,,30.5,114,4.41,7.28
2018,Chris Seisay,Portland State (OR),CB,72.875,197,,9.99,,,,9.99,9.99
2018,Deadrin Senat,South Florida,DT,72,314,,5.16,35,26,100,4.79,7.77
2018,Greg Senat,Wagner (NY),OT,78.25,302,,5.37,19,26,106,4.71,7.41
2018,Cam Serigne,Wake Forest,TE,74.125,240,,9.99,,,,9.99,9.99
2018,Tim Settle,Virginia Tech,DT,74.75,329,,5.37,,23.5,96,4.83,7.95
2018,DeVondre Seymour,Southern Illinois,OT,77.875,299,,9.99,,,,9.99,9.99
2018,Conor Sheehy,Wisconsin,DT,75.75,295,,9.99,,,,9.99,9.99
2018,Coleman Shelton,Washington,C,75.375,292,,5.24,,26.5,110,4.59,7.62
2018,Nathan Shepherd,Fort Hays State (KS),DT,75.75,315,,5.09,,31,112,4.53,7.5
2018,Trent Sherfield,Vanderbilt,WR,72.25,203,,9.99,,,,9.99,9.99
2018,Anthony Sherrils,Missouri,SS,71.5,204,,9.99,,,,9.99,9.99
2018,Nic Shimonek,Texas Tech,QB,75,220,,4.88,,28.5,101,4.32,7.28
2018,Zach Sieler,Ferris State (MI),DE,77.75,288,,9.99,,,,9.99,9.99
2018,Brandon Silvers,Troy (AL),QB,74.5,220,,9.99,,,,9.99,9.99
2018,Cam Sims,Alabama,WR,75.625,212,,9.99,,,,9.99,9.99
2018,Dyshon Sims,Georgia,OG,75.5,318,,9.99,,,,9.99,9.99
2018,Jordan Smallwood,Oklahoma,WR,74,219,,9.99,,,,9.99,9.99
2018,Andre Smith,North Carolina,ILB,71.625,237,,4.63,19,,,9.99,9.99
2018,Braden Smith,Auburn,OG,78.25,315,,5.22,35,33.5,113,4.77,9.99
2018,Brandon Smith,East Carolina (NC),OT,78.375,316,,9.99,,,,9.99,9.99
2018,Brandon Smith,Penn State,ILB,72.5,232,,9.99,,,,9.99,9.99
2018,Emmanuel Smith,Vanderbilt,OLB,73.375,235,,9.99,,,,9.99,9.99
2018,Ito Smith,Southern Mississippi,RB,68.625,200,,9.99,,,,9.99,9.99
2018,K.J. Smith,Baylor,DE,73.75,260,,9.99,,,,9.99,9.99
2018,Roquan Smith,Georgia,ILB,72.875,236,,4.51,,,,9.99,9.99
2018,Thadd Smith,Boston College,WR,68.375,167,,9.99,,,,9.99,9.99
2018,Tremon Smith,Central Arkansas,CB,70.125,200,,9.99,,,,9.99,9.99
2018,TreQuan Smith,Central Florida,WR,73.75,203,,4.49,12,37.5,130,4.5,6.97
2018,Van Smith,Clemson,FS,70.875,185,,4.61,,29.5,,9.99,9.99
2018,Durham Smythe,Notre Dame,TE,77.375,253,,4.81,18,31,110,4.23,7.17
2018,Bentley Spain,North Carolina,OT,77.75,305,,9.99,,,,9.99,9.99
2018,Breeland Speaks,Mississippi,DE,74.875,283,,4.87,,32.5,110,4.65,7.63
2018,Kevin Spears,Jacksonville State (AL),WR,73.75,202,,9.99,,,,9.99,9.99
2018,Arrion Springs,Oregon,CB,70.5,208,,9.99,,,,9.99,9.99
2018,Tracy Sprinkle,Ohio State,DT,74.5,292,,9.99,,,,9.99,9.99
2018,Equanimeous St. Brown,Notre Dame,WR,76.75,214,,4.48,20,,,9.99,9.99
2018,Taylor Stallworth,South Carolina,DT,74.25,312,,5.28,18,23.5,101,4.75,7.95
2018,Johnny Stanton,Nevada Las Vegas,OLB,74.375,240,,9.99,,,,9.99,9.99
2018,Nick Stevens,Colorado State,QB,75.375,208,,9.99,,,,9.99,9.99
2018,M.J. Stewart,North Carolina,CB,70.875,200,,4.54,18,35,118,4.28,6.9
2018,Justin Stockton,Texas Tech,RB,68.875,201,,9.99,,,,9.99,9.99
2018,Kentavius Street,North Carolina State,DE,74.25,280,,4.87,28,,,9.99,9.99
2018,Chris Streveler,South Dakota,QB,73.625,209,,9.99,,,,9.99,9.99
2018,Greg Stroman,Virginia Tech,CB,71.125,182,,4.48,16,33.5,113,4.45,9.99
2018,Chandon Sullivan,Georgia State,CB,70.75,194,,4.6,15,40.5,134,4.36,9.99
2018,Courtland Sutton,Southern Methodist (TX),WR,75.375,218,,4.54,18,35.5,124,4.11,6.57
2018,Terry Swanson,Toledo,RB,69.5,208,,9.99,,,,9.99,9.99
2018,Josh Sweat,Florida State,OLB,76.75,251,,4.53,,39.5,124,4.28,9.99
2018,Viane Talamaivao,Southern California,OG,73.75,300,,9.99,,,,9.99,9.99
2018,Auden Tate,Florida State,WR,76.875,228,,4.68,,31,112,9.99,9.99
2018,Jullian Taylor,Temple,DT,76.5,294,,9.99,,,,9.99,9.99
2018,Rod Taylor,Mississippi,OG,74.875,320,,5.24,,30.5,99,9.99,9.99
2018,Wyatt Teller,Virginia Tech,OG,76.5,314,,5.24,30,29,114,4.84,7.45
2018,Sione Teuhema,Southeastern Louisiana,DE,76,241,,9.99,,,,9.99,9.99
2018,Chad Thomas,Miami (FL),DE,77,281,,4.92,,29,116,9.99,9.99
2018,Coleman Thomas,Tennessee,C,77.75,322,,9.99,,,,9.99,9.99
2018,Ian Thomas,Indiana,TE,75.625,259,,4.74,,36,123,4.2,7.15
2018,Jordan Thomas,Mississippi State,TE,77.5,265,,4.74,16,27,111,4.75,7.5
2018,Jordan Thomas,Oklahoma,CB,72.125,187,,4.64,4,38,124,3.94,6.28
2018,Matthew Thomas,Florida State,OLB,74.75,232,,4.58,,41.5,131,4.28,6.85
2018,Roc Thomas,Jacksonville State (AL),RB,70.125,198,,4.56,16,35.5,125,9.99,9.99
2018,Alex Thompson,Monmouth (NJ),OG,74.75,301,,9.99,,,,9.99,9.99
2018,Corey Thompson,Louisiana State,OLB,73.125,222,,9.99,,,,9.99,9.99
2018,Trenton Thompson,Georgia,DT,74.625,288,,5.06,,32.5,111,4.56,7.68
2018,Derrick Tindal,Wisconsin,CB,70.5,173,,9.99,,,,9.99,9.99
2018,Henre Toliver,Arkansas,CB,72.375,188,,4.63,6,32.5,117,4.15,7.01
2018,Kevin Toliver,Louisiana State,CB,74,192,,9.99,10,33,120,9.99,9.99
2018,Najee Toran,UCLA,OG,73.75,307,,9.99,,,,9.99,9.99
2018,Brett Toth,Army,OT,77.75,291,,9.99,,,,9.99,9.99
2018,Johnny Townsend,Florida,P,73,210,,9.99,,,,9.99,9.99
2018,Shane Tripucka,Texas A&M,P,74.625,211,,9.99,,,,9.99,9.99
2018,Andrew Trumbetti,Notre Dame,DE,75.875,249,,9.99,,,,9.99,9.99
2018,Caleb Tucker,Louisiana-Monroe,OLB,73.625,230,,9.99,,,,9.99,9.99
2018,Jacob Tuioti-Mariner,UCLA,DE,74,265,,9.99,,,,9.99,9.99
2018,Kemoko Turay,Rutgers,OLB,76.625,253,,4.65,,,,9.99,9.99
2018,DeLance Turner,Alcorn State (MS),RB,71.25,216,,9.99,,,,9.99,9.99
2018,Salesi Uhatafe,Utah,OG,77,310,,5.4,,28,109,4.9,7.7
2018,Marquez Valdes-Scantling,South Florida,WR,76,206,,4.37,15,30.5,124,9.99,9.99
2018,Leighton Vander Esch,Boise State,OLB,76.25,256,,4.65,20,39.5,124,4.15,6.88
2018,Vita Vea,Washington,DT,76,347,,5.1,41,,,9.99,9.99
2018,Azeem Victor,Washington,ILB,74.125,240,,4.72,19,32.5,115,4.4,7.2
2018,DMontre Wade,Murray State (KY),CB,71.125,206,,4.57,15,35.5,120,4.4,9.99
2018,Akrum Wadley,Iowa,RB,69.875,194,,4.54,12,32,,9.99,9.99
2018,Jaleel Wadood,UCLA,FS,69.625,163,,9.99,,,,9.99,9.99
2018,Cavon Walker,Maryland,DE,74.125,284,,9.99,,,,9.99,9.99
2018,Tracy Walker,Louisiana-Lafayette,SS,72.875,206,,4.51,14,33,119,4.28,7
2018,Trey Walker,Louisiana-Lafayette,SS,74,200,,4.51,14,33,119,4.28,7
2018,Levi Wallace,Alabama,CB,72.25,179,,4.63,,33,,9.99,9.99
2018,Mark Walton,Miami (FL),RB,69.625,202,,4.6,18,31.5,118,9.99,9.99
2018,D.J. Ward,Oklahoma,DE,74.625,245,,9.99,,,,9.99,9.99
2018,Denzel Ward,Ohio State,CB,70.875,183,,4.32,16,39,136,9.99,9.99
2018,Fred Warner,Brigham Young,OLB,75.375,236,,4.64,21,38.5,119,4.28,6.9
2018,Chris Warren,Texas,RB,74,247,,4.69,25,33,121,4.18,6.98
2018,James Washington,Oklahoma State,WR,71,213,,4.54,14,34.5,120,4.32,7.11
2018,Nick Washington,Florida,FS,71.875,202,,9.99,,,,9.99,9.99
2018,Trumaine Washington,Louisville,CB,68.5,180,,9.99,,,,9.99,9.99
2018,Justin Watson,Pennsylvania,WR,74.375,215,,9.99,,,,9.99,9.99
2018,Armani Watts,Texas A&M,FS,70.5,205,,9.99,13,35,120,4.37,7.25
2018,Jester Weah,Pittsburgh,WR,74.25,211,,4.43,15,38,129,4.41,7.24
2018,Toby Weathersby,Louisiana State,OT,76.375,317,,5.34,28,24.5,106,5.38,8.55
2018,Damon Webb,Ohio State,SS,70.75,195,,4.62,17,,,9.99,9.99
2018,Ralph Webb,Vanderbilt,RB,69.25,202,,9.99,,,,9.99,9.99
2018,Elijah Wellman,West Virginia,FB,73,241,,9.99,,,,9.99,9.99
2018,David Wells,San Diego State,TE,77.625,256,,4.75,20,33,116,4.59,7.5
2018,Sean Welsh,Iowa,OG,74.75,306,,5.43,20,25,103,4.81,7.9
2018,KaRaun White,West Virginia,WR,73,206,,4.52,24,33.5,118,4.57,7.16
2018,Kyzir White,West Virginia,SS,73.875,216,,9.99,21,35.5,113,9.99,9.99
2018,Mike White,Western Kentucky,QB,76.625,224,,5.09,,27,96,4.4,7.4
2018,Jordan Whitehead,Pittsburgh,FS,70.375,195,,9.99,21,,,9.99,9.99
2018,Jojo Wicker,Arizona State,DE,73.75,296,,5.16,25,30,105,9.99,9.99
2018,Jake Wieneke,South Dakota State,WR,76,221,,4.67,9,34,114,4.37,7.24
2018,Jalen Wilkerson,Florida State,DT,76.625,292,,9.99,,,,9.99,9.99
2018,Jordan Wilkins,Mississippi,RB,72.625,216,,9.99,16,36,117,4.27,9.99
2018,Chucky Williams,Louisville,SS,73.5,211,,9.99,,,,9.99,9.99
2018,Connor Williams,Texas,OT,77.125,296,,5.05,26,34,112,4.63,7.83
2018,Darious Williams,Alabama-Birmingham,CB,69.625,184,,9.99,,,,9.99,9.99
2018,Darrel Williams,Louisiana State,RB,71.625,225,,4.72,22,32,109,4.21,9.99
2018,David Williams,Arkansas,RB,72.125,224,,9.99,,,,9.99,9.99
2018,Jaboree Williams,Wake Forest,OLB,71.75,235,,9.99,,,,9.99,9.99
2018,Taj Williams,Texas Christian,WR,74.875,199,,9.99,,,,9.99,9.99
2018,Tre Williams,Auburn,OLB,74,236,,9.99,,,,9.99,9.99
2018,Priest Willis,Texas A&M,CB,72.875,205,,9.99,,,,9.99,9.99
2018,Cedrick Wilson,Boise State,WR,74.25,197,,4.55,9,37,121,4.23,6.89
2018,Eddy Wilson,Purdue,DT,74.75,301,,5.37,26,,96,9.99,9.99
2018,Jeffrey Wilson,North Texas,RB,71.875,208,,9.99,15,,,9.99,9.99
2018,Nick Wilson,Arizona,RB,69.625,199,,9.99,,,,9.99,9.99
2018,Shaun Wilson,Duke,RB,68.375,185,,9.99,,,,9.99,9.99
2018,Javon Wims,Georgia,WR,74.875,215,,4.53,,33.5,113,9.99,7
2018,Anthony Winbush,Ball State (IN),OLB,73.25,249,,9.99,25,,110,9.99,9.99
2018,Ryan Winslow,Pittsburgh,P,76.875,217,,9.99,,,,9.99,9.99
2018,Ethan Wolf,Tennessee,TE,77.75,252,,9.99,,,,9.99,9.99
2018,John Wolford,Wake Forest,QB,71.5,205,,9.99,,,,9.99,9.99
2018,Logan Woodside,Toledo,QB,73.25,213,,4.79,,31.5,103,4.15,6.94
2018,Chris Worley,Ohio State,ILB,73.375,238,,4.86,15,29.5,,9.99,9.99
2018,Isaiah Wynn,Georgia,OG,74.75,313,,9.99,,,,9.99,9.99
2018,Jonathan Wynn,Vanderbilt,DE,76.25,256,,9.99,,,,9.99,9.99
2018,Isaac Yiadom,Boston College,CB,72.875,190,,4.52,8,,120,4.18,9.99
2018,Kenny Young,UCLA,ILB,73,236,,4.6,23,36,117,4.48,7.38
2018,Trevon Young,Louisville,DE,75.875,258,,4.78,25,33,114,4.4,6.99
2019,Britton Abbott,Oklahoma State,FB,74.25,246,,9.99,,,,9.99,9.99
2019,Micah Abernathy,Tennessee,FS,71.625,195,,9.99,,,,9.99,9.99
2019,Johnathan Abram,Mississippi State,S,71.375,205,,4.45,,33.5,116,9.99,9.99
2019,Paul Adams,Missouri,OT,77.875,317,,5.18,16,27,103,4.74,7.68
2019,Nasir Adderley,Delaware,S,71.75,206,,9.99,,,,9.99,9.99
2019,Freedom Akinmoladun,Nebraska,DT,75.25,284,,9.99,,,,9.99,9.99
2019,Curtis Akins,Memphis,ILB,72.875,235,,9.99,,,,9.99,9.99
2019,Azeez Al-Shaair,Florida Atlantic,LB,72.75,234,,9.99,16,,,9.99,9.99
2019,Otaro Alaka,Texas A&M,LB,75,239,,4.82,20,36,131,9.99,9.99
2019,Ed Alexander,Louisiana State,DT,73.25,319,,9.99,,,,9.99,9.99
2019,Michael Alexander,Saginaw Valley State (MI),FB,71.125,242,,9.99,,,,9.99,9.99
2019,Terrence Alexander,Louisiana State,CB,69.5,183,,9.99,,,,9.99,9.99
2019,Joey Alfieri,Stanford,OLB,74.625,235,,9.99,,,,9.99,9.99
2019,Nick Allegretti,Illinois,C,76.25,310,,9.99,,,,9.99,9.99
